country,Continent_Name,time,status_id,reply_to_status_id
Islamic Republic of Iran,Asia,22,5,0
Islamic Republic of Iran,Asia,23,4,0
Isle of Man,Europe,05,2,0
Isle of Man,Europe,07,3,0
Isle of Man,Europe,08,3,0
Isle of Man,Europe,10,4,1
Isle of Man,Europe,11,6,0
Isle of Man,Europe,12,5,0
Isle of Man,Europe,14,6,1
Isle of Man,Europe,15,3,0
Isle of Man,Europe,16,2,0
Isle of Man,Europe,17,3,0
Isle of Man,Europe,18,4,0
Isle of Man,Europe,19,3,0
Isle of Man,Europe,20,3,0
Isle of Man,Europe,21,1,0
Isle of Man,Europe,23,1,0
Israel,Asia,00,17,1
Israel,Asia,01,18,2
Israel,Asia,02,24,3
Israel,Asia,03,42,12
Israel,Asia,04,37,8
Israel,Asia,05,27,2
Israel,Asia,06,26,1
Israel,Asia,07,26,6
Israel,Asia,08,28,2
Israel,Asia,09,29,2
Israel,Asia,10,30,2
Israel,Asia,11,31,4
Israel,Asia,12,40,11
Israel,Asia,13,37,3
Israel,Asia,14,42,5
Israel,Asia,15,48,12
Israel,Asia,16,27,3
Israel,Asia,17,29,3
Israel,Asia,18,19,1
Israel,Asia,19,16,4
Israel,Asia,20,12,2
Israel,Asia,21,9,0
Israel,Asia,22,10,0
Israel,Asia,23,11,0
Italy,Europe,00,36,2
Italy,Europe,01,53,3
Italy,Europe,02,103,12
Italy,Europe,03,289,29
Italy,Europe,04,580,36
Italy,Europe,05,769,53
Italy,Europe,06,750,53
Italy,Europe,07,718,55
Italy,Europe,08,788,40
Italy,Europe,09,771,59
Italy,Europe,10,783,49
Italy,Europe,11,777,67
Italy,Europe,12,718,46
Italy,Europe,13,814,71
Italy,Europe,14,1111,81
Italy,Europe,15,780,35
Italy,Europe,16,871,40
Italy,Europe,17,880,53
Italy,Europe,18,746,53
Italy,Europe,19,593,54
Italy,Europe,20,351,36
Italy,Europe,21,166,16
Italy,Europe,22,91,7
Italy,Europe,23,46,5
Ivory Coast,Africa,00,11,0
Ivory Coast,Africa,01,4,0
Ivory Coast,Africa,02,3,0
Ivory Coast,Africa,03,5,0
Ivory Coast,Africa,04,3,0
Ivory Coast,Africa,05,4,0
Ivory Coast,Africa,06,10,0
Ivory Coast,Africa,07,8,0
Ivory Coast,Africa,08,13,1
Ivory Coast,Africa,09,17,2
Ivory Coast,Africa,10,14,3
Ivory Coast,Africa,11,24,1
Ivory Coast,Africa,12,17,1
Ivory Coast,Africa,13,12,1
Ivory Coast,Africa,14,21,1
Ivory Coast,Africa,15,14,1
Ivory Coast,Africa,16,16,1
Ivory Coast,Africa,17,26,0
Ivory Coast,Africa,18,19,0
Ivory Coast,Africa,19,25,0
Ivory Coast,Africa,20,22,1
Ivory Coast,Africa,21,15,0
Ivory Coast,Africa,22,23,2
Ivory Coast,Africa,23,14,0
Jamaica,North America,00,9,0
Jamaica,North America,01,3,0
Jamaica,North America,02,8,1
Jamaica,North America,03,2,0
Jamaica,North America,05,4,1
Jamaica,North America,06,11,1
Jamaica,North America,07,15,1
Jamaica,North America,08,26,3
Jamaica,North America,09,24,0
Jamaica,North America,10,31,1
Jamaica,North America,11,24,0
Jamaica,North America,12,17,1
Jamaica,North America,13,34,3
Jamaica,North America,14,22,0
Jamaica,North America,15,24,1
Jamaica,North America,16,30,2
Jamaica,North America,17,30,2
Jamaica,North America,18,33,3
Jamaica,North America,19,34,2
Jamaica,North America,20,36,2
Jamaica,North America,21,25,3
Jamaica,North America,22,19,2
Jamaica,North America,23,12,2
Japan,Asia,00,260,25
Japan,Asia,01,276,27
Japan,Asia,02,201,15
Japan,Asia,03,190,31
Japan,Asia,04,189,17
Japan,Asia,05,162,8
Japan,Asia,06,150,12
Japan,Asia,07,84,6
Japan,Asia,08,63,7
Japan,Asia,09,43,4
Japan,Asia,10,29,0
Japan,Asia,11,42,0
Japan,Asia,12,78,3
Japan,Asia,13,122,11
Japan,Asia,14,145,8
Japan,Asia,15,175,12
Japan,Asia,16,175,12
Japan,Asia,17,202,10
Japan,Asia,18,198,7
Japan,Asia,19,200,22
Japan,Asia,20,183,13
Japan,Asia,21,163,6
Japan,Asia,22,215,4
Japan,Asia,23,226,11
Jersey,Europe,01,1,0
Jersey,Europe,09,1,0
Jersey,Europe,16,1,0
Jersey,Europe,18,1,0
Kazakhstan,Europe,00,3,0
Kazakhstan,Europe,01,3,2
Kazakhstan,Europe,02,2,0
Kazakhstan,Europe,03,2,0
Kazakhstan,Europe,04,6,1
Kazakhstan,Europe,05,6,0
Kazakhstan,Europe,06,7,0
Kazakhstan,Europe,07,6,2
Kazakhstan,Europe,08,7,1
Kazakhstan,Europe,09,5,0
Kazakhstan,Europe,10,3,0
Kazakhstan,Europe,11,5,0
Kazakhstan,Europe,12,5,0
Kazakhstan,Europe,13,2,0
Kazakhstan,Europe,14,1,0
Kazakhstan,Europe,15,2,0
Kazakhstan,Europe,18,1,0
Kazakhstan,Europe,19,3,2
Kazakhstan,Europe,20,2,0
Kazakhstan,Europe,21,5,0
Kazakhstan,Europe,22,7,1
Kazakhstan,Europe,23,6,1
Kenya,Africa,00,113,29
Kenya,Africa,01,220,62
Kenya,Africa,02,257,68
Kenya,Africa,03,289,74
Kenya,Africa,04,323,65
Kenya,Africa,05,265,38
Kenya,Africa,06,216,32
Kenya,Africa,07,209,32
Kenya,Africa,08,220,37
Kenya,Africa,09,307,83
Kenya,Africa,10,302,104
Kenya,Africa,11,272,65
Kenya,Africa,12,261,57
Kenya,Africa,13,258,60
Kenya,Africa,14,242,46
Kenya,Africa,15,263,63
Kenya,Africa,16,187,41
Kenya,Africa,17,132,20
Kenya,Africa,18,109,15
Kenya,Africa,19,50,8
Kenya,Africa,20,29,10
Kenya,Africa,21,33,2
Kenya,Africa,22,24,6
Kenya,Africa,23,33,7
Kingdom of Saudi Arabia,Asia,00,61,6
Kingdom of Saudi Arabia,Asia,01,48,5
Kingdom of Saudi Arabia,Asia,02,48,7
Kingdom of Saudi Arabia,Asia,03,36,7
Kingdom of Saudi Arabia,Asia,04,68,10
Kingdom of Saudi Arabia,Asia,05,78,6
Kingdom of Saudi Arabia,Asia,06,62,4
Kingdom of Saudi Arabia,Asia,07,81,6
Kingdom of Saudi Arabia,Asia,08,97,7
Kingdom of Saudi Arabia,Asia,09,125,8
Kingdom of Saudi Arabia,Asia,10,147,25
Kingdom of Saudi Arabia,Asia,11,97,8
Kingdom of Saudi Arabia,Asia,12,103,9
Kingdom of Saudi Arabia,Asia,13,150,27
Kingdom of Saudi Arabia,Asia,14,107,8
Kingdom of Saudi Arabia,Asia,15,128,14
Kingdom of Saudi Arabia,Asia,16,143,21
Kingdom of Saudi Arabia,Asia,17,98,11
Kingdom of Saudi Arabia,Asia,18,103,10
Kingdom of Saudi Arabia,Asia,19,79,2
Kingdom of Saudi Arabia,Asia,20,61,7
Kingdom of Saudi Arabia,Asia,21,61,13
Kingdom of Saudi Arabia,Asia,22,54,3
Kingdom of Saudi Arabia,Asia,23,52,7
Kosovo,Europe,00,5,0
Kosovo,Europe,01,2,0
Kosovo,Europe,05,4,0
Kosovo,Europe,06,1,0
Kosovo,Europe,07,8,0
Kosovo,Europe,08,8,0
Kosovo,Europe,09,10,0
Kosovo,Europe,10,13,2
Kosovo,Europe,11,10,0
Kosovo,Europe,12,5,0
Kosovo,Europe,13,11,0
Kosovo,Europe,14,7,0
Kosovo,Europe,15,10,0
Kosovo,Europe,16,14,1
Kosovo,Europe,17,13,1
Kosovo,Europe,18,19,0
Kosovo,Europe,19,15,0
Kosovo,Europe,20,19,0
Kosovo,Europe,21,14,0
Kosovo,Europe,22,11,0
Kosovo,Europe,23,7,0
Kuwait,Asia,00,12,1
Kuwait,Asia,01,2,0
Kuwait,Asia,02,4,0
Kuwait,Asia,03,12,1
Kuwait,Asia,04,10,0
Kuwait,Asia,05,28,0
Kuwait,Asia,06,24,0
Kuwait,Asia,07,20,0
Kuwait,Asia,08,40,1
Kuwait,Asia,09,21,0
Kuwait,Asia,10,34,1
Kuwait,Asia,11,43,1
Kuwait,Asia,12,43,2
Kuwait,Asia,13,27,4
Kuwait,Asia,14,32,0
Kuwait,Asia,15,37,3
Kuwait,Asia,16,32,1
Kuwait,Asia,17,33,0
Kuwait,Asia,18,27,2
Kuwait,Asia,19,18,2
Kuwait,Asia,20,12,1
Kuwait,Asia,21,10,1
Kuwait,Asia,22,8,0
Kuwait,Asia,23,10,1
Kyrgyzstan,Asia,00,5,0
Kyrgyzstan,Asia,01,4,1
Kyrgyzstan,Asia,02,2,0
Kyrgyzstan,Asia,03,3,0
Kyrgyzstan,Asia,04,2,0
Kyrgyzstan,Asia,05,2,0
Kyrgyzstan,Asia,06,3,0
Kyrgyzstan,Asia,07,2,0
Kyrgyzstan,Asia,08,8,4
Kyrgyzstan,Asia,09,4,0
Kyrgyzstan,Asia,10,6,0
Kyrgyzstan,Asia,11,3,0
Kyrgyzstan,Asia,12,2,0
Kyrgyzstan,Asia,13,1,0
Kyrgyzstan,Asia,14,2,0
Kyrgyzstan,Asia,15,1,0
Kyrgyzstan,Asia,16,1,1
Kyrgyzstan,Asia,20,1,0
Kyrgyzstan,Asia,21,1,0
Kyrgyzstan,Asia,23,2,0
La Réunion,Africa,00,4,1
La Réunion,Africa,01,5,2
La Réunion,Africa,02,7,1
La Réunion,Africa,03,10,0
La Réunion,Africa,04,6,0
La Réunion,Africa,05,7,2
La Réunion,Africa,06,6,0
La Réunion,Africa,07,7,0
La Réunion,Africa,08,5,0
La Réunion,Africa,09,7,1
La Réunion,Africa,10,8,0
La Réunion,Africa,11,4,0
La Réunion,Africa,12,5,0
La Réunion,Africa,13,11,0
La Réunion,Africa,14,12,1
La Réunion,Africa,15,2,0
La Réunion,Africa,16,1,0
La Réunion,Africa,17,2,0
La Réunion,Africa,18,1,0
La Réunion,Africa,23,3,1
Lao People's Democratic Republic,Asia,01,1,0
Lao People's Democratic Republic,Asia,02,2,0
Lao People's Democratic Republic,Asia,03,1,0
Lao People's Democratic Republic,Asia,04,1,0
Lao People's Democratic Republic,Asia,05,1,0
Lao People's Democratic Republic,Asia,06,1,1
Lao People's Democratic Republic,Asia,08,2,0
Lao People's Democratic Republic,Asia,15,1,0
Lao People's Democratic Republic,Asia,18,1,0
Lao People's Democratic Republic,Asia,20,2,0
Latvia,Europe,02,3,1
Latvia,Europe,03,4,1
Latvia,Europe,04,5,0
Latvia,Europe,05,4,2
Latvia,Europe,06,5,2
Latvia,Europe,07,4,0
Latvia,Europe,08,5,0
Latvia,Europe,10,7,2
Latvia,Europe,11,2,0
Latvia,Europe,12,6,1
Latvia,Europe,13,4,0
Latvia,Europe,14,4,2
Latvia,Europe,15,2,0
Latvia,Europe,16,4,3
Latvia,Europe,17,2,0
Latvia,Europe,18,3,0
Latvia,Europe,20,1,0
Latvia,Europe,21,1,0
Latvia,Europe,22,1,0
Lebanon,Asia,00,6,0
Lebanon,Asia,01,9,1
Lebanon,Asia,02,12,0
Lebanon,Asia,03,23,1
Lebanon,Asia,04,34,1
Lebanon,Asia,05,53,1
Lebanon,Asia,06,36,1
Lebanon,Asia,07,29,1
Lebanon,Asia,08,38,1
Lebanon,Asia,09,40,5
Lebanon,Asia,10,36,1
Lebanon,Asia,11,45,0
Lebanon,Asia,12,26,1
Lebanon,Asia,13,41,2
Lebanon,Asia,14,52,0
Lebanon,Asia,15,42,2
Lebanon,Asia,16,51,3
Lebanon,Asia,17,40,2
Lebanon,Asia,18,40,2
Lebanon,Asia,19,35,2
Lebanon,Asia,20,11,0
Lebanon,Asia,21,6,0
Lebanon,Asia,22,3,0
Lebanon,Asia,23,2,0
Lesotho,Africa,00,1,0
Lesotho,Africa,01,2,0
Lesotho,Africa,02,6,4
Lesotho,Africa,03,6,0
Lesotho,Africa,04,6,0
Lesotho,Africa,05,4,0
Lesotho,Africa,06,6,0
Lesotho,Africa,07,5,1
Lesotho,Africa,08,3,1
Lesotho,Africa,09,5,0
Lesotho,Africa,10,2,0
Lesotho,Africa,11,2,0
Lesotho,Africa,12,2,1
Lesotho,Africa,13,4,0
Lesotho,Africa,14,1,0
Lesotho,Africa,15,5,0
Lesotho,Africa,16,4,0
Lesotho,Africa,17,4,0
Lesotho,Africa,19,1,0
Lesotho,Africa,20,2,0
Lesotho,Africa,21,1,0
Liberia,Africa,00,1,0
Liberia,Africa,02,1,0
Liberia,Africa,03,2,0
Liberia,Africa,04,1,0
Liberia,Africa,05,3,0
Liberia,Africa,06,2,0
Liberia,Africa,07,3,0
Liberia,Africa,09,1,0
Liberia,Africa,10,3,0
Liberia,Africa,11,3,1
Liberia,Africa,12,5,0
Liberia,Africa,13,1,0
Liberia,Africa,14,3,0
Liberia,Africa,15,2,0
Liberia,Africa,17,4,0
Liberia,Africa,18,1,0
Liberia,Africa,19,5,1
Liberia,Africa,21,3,0
Liberia,Africa,22,4,0
Liberia,Africa,23,1,0
Libya,Africa,03,1,0
Libya,Africa,04,1,0
Libya,Africa,08,1,0
Libya,Africa,10,4,0
Libya,Africa,11,2,0
Libya,Africa,12,3,0
Libya,Africa,13,1,0
Libya,Africa,14,2,0
Libya,Africa,15,4,0
Libya,Africa,16,5,1
Libya,Africa,17,6,0
Libya,Africa,18,6,0
Libya,Africa,19,5,0
Libya,Africa,20,4,0
Libya,Africa,21,3,1
Libya,Africa,22,5,1
Libya,Africa,23,1,0
Liechtenstein,Europe,03,2,0
Liechtenstein,Europe,04,4,0
Liechtenstein,Europe,05,3,0
Liechtenstein,Europe,06,2,0
Liechtenstein,Europe,07,4,0
Liechtenstein,Europe,09,2,0
Liechtenstein,Europe,10,5,0
Liechtenstein,Europe,11,1,0
Liechtenstein,Europe,12,1,0
Liechtenstein,Europe,14,1,0
Liechtenstein,Europe,15,2,0
Liechtenstein,Europe,16,4,0
Liechtenstein,Europe,17,2,0
Liechtenstein,Europe,18,2,0
Liechtenstein,Europe,20,3,0
Liechtenstein,Europe,22,2,1
Liechtenstein,Europe,23,2,0
Lithuania,Europe,03,2,0
Lithuania,Europe,05,6,0
Lithuania,Europe,06,1,0
Lithuania,Europe,07,1,0
Lithuania,Europe,08,1,0
Lithuania,Europe,09,7,0
Lithuania,Europe,10,5,0
Lithuania,Europe,11,5,0
Lithuania,Europe,12,4,0
Lithuania,Europe,13,2,0
Lithuania,Europe,14,6,1
Lithuania,Europe,15,6,0
Lithuania,Europe,16,4,0
Lithuania,Europe,17,5,0
Lithuania,Europe,18,6,0
Lithuania,Europe,19,6,0
Lithuania,Europe,20,5,0
Lithuania,Europe,21,1,0
Luxembourg,Europe,01,1,0
Luxembourg,Europe,02,1,1
Luxembourg,Europe,03,4,0
Luxembourg,Europe,04,8,1
Luxembourg,Europe,05,7,0
Luxembourg,Europe,06,1,0
Luxembourg,Europe,07,9,0
Luxembourg,Europe,08,5,0
Luxembourg,Europe,09,3,0
Luxembourg,Europe,10,8,1
Luxembourg,Europe,11,4,0
Luxembourg,Europe,12,3,0
Luxembourg,Europe,13,5,0
Luxembourg,Europe,14,8,1
Luxembourg,Europe,15,3,0
Luxembourg,Europe,16,8,0
Luxembourg,Europe,17,4,0
Luxembourg,Europe,18,19,10
Luxembourg,Europe,19,4,0
Luxembourg,Europe,20,3,0
Luxembourg,Europe,21,1,0
Macau,Asia,00,1,0
Macau,Asia,03,1,0
Macau,Asia,05,1,0
Macau,Asia,07,1,0
Macau,Asia,08,5,0
Macau,Asia,10,1,0
Macau,Asia,16,1,0
Macau,Asia,17,1,0
Macau,Asia,18,1,0
Macau,Asia,20,1,0
Madagascar,Africa,01,1,0
Madagascar,Africa,02,2,0
Madagascar,Africa,05,3,0
Madagascar,Africa,08,1,0
Madagascar,Africa,09,1,0
Madagascar,Africa,11,4,0
Madagascar,Africa,12,2,0
Madagascar,Africa,13,1,0
Madagascar,Africa,15,2,0
Madagascar,Africa,16,2,1
Madagascar,Africa,17,1,0
Madagascar,Africa,18,3,1
Madagascar,Africa,20,2,0
Malawi,Africa,00,1,0
Malawi,Africa,01,1,0
Malawi,Africa,02,3,0
Malawi,Africa,03,4,0
Malawi,Africa,04,7,1
Malawi,Africa,05,7,1
Malawi,Africa,06,4,0
Malawi,Africa,07,9,1
Malawi,Africa,08,4,0
Malawi,Africa,09,7,1
Malawi,Africa,10,2,0
Malawi,Africa,11,7,1
Malawi,Africa,12,5,0
Malawi,Africa,13,5,0
Malawi,Africa,14,5,0
Malawi,Africa,15,9,0
Malawi,Africa,16,2,0
Malawi,Africa,17,12,0
Malawi,Africa,18,8,1
Malawi,Africa,19,5,0
Malawi,Africa,22,2,0
Malaysia,Asia,00,225,17
Malaysia,Asia,01,255,21
Malaysia,Asia,02,208,15
Malaysia,Asia,03,201,10
Malaysia,Asia,04,209,19
Malaysia,Asia,05,194,11
Malaysia,Asia,06,189,13
Malaysia,Asia,07,178,10
Malaysia,Asia,08,117,13
Malaysia,Asia,09,78,7
Malaysia,Asia,10,65,1
Malaysia,Asia,11,28,1
Malaysia,Asia,12,35,5
Malaysia,Asia,13,48,5
Malaysia,Asia,14,63,6
Malaysia,Asia,15,105,9
Malaysia,Asia,16,137,6
Malaysia,Asia,17,167,13
Malaysia,Asia,18,192,11
Malaysia,Asia,19,225,13
Malaysia,Asia,20,218,15
Malaysia,Asia,21,232,10
Malaysia,Asia,22,182,11
Malaysia,Asia,23,217,15
Maldives,Asia,00,34,2
Maldives,Asia,01,46,6
Maldives,Asia,02,76,10
Maldives,Asia,03,61,6
Maldives,Asia,04,60,2
Maldives,Asia,05,57,6
Maldives,Asia,06,79,4
Maldives,Asia,07,63,6
Maldives,Asia,08,86,6
Maldives,Asia,09,63,6
Maldives,Asia,10,57,9
Maldives,Asia,11,53,3
Maldives,Asia,12,61,11
Maldives,Asia,13,70,7
Maldives,Asia,14,48,8
Maldives,Asia,15,40,4
Maldives,Asia,16,39,4
Maldives,Asia,17,29,4
Maldives,Asia,18,20,4
Maldives,Asia,19,16,2
Maldives,Asia,20,9,4
Maldives,Asia,21,6,1
Maldives,Asia,22,13,1
Maldives,Asia,23,21,1
Mali,Africa,00,1,0
Mali,Africa,01,5,0
Mali,Africa,02,2,0
Mali,Africa,03,1,1
Mali,Africa,06,1,0
Mali,Africa,07,1,0
Mali,Africa,08,4,0
Mali,Africa,09,4,1
Mali,Africa,10,8,0
Mali,Africa,11,10,0
Mali,Africa,12,13,0
Mali,Africa,13,18,0
Mali,Africa,14,15,0
Mali,Africa,15,20,0
Mali,Africa,16,19,0
Mali,Africa,17,9,0
Mali,Africa,18,6,1
Mali,Africa,19,18,2
Mali,Africa,20,21,1
Mali,Africa,21,14,0
Mali,Africa,22,9,1
Mali,Africa,23,3,0
Malta,Europe,02,5,0
Malta,Europe,03,2,0
Malta,Europe,04,10,2
Malta,Europe,05,6,0
Malta,Europe,06,13,2
Malta,Europe,07,11,0
Malta,Europe,08,6,0
Malta,Europe,09,7,0
Malta,Europe,10,6,0
Malta,Europe,11,10,0
Malta,Europe,12,5,2
Malta,Europe,13,5,0
Malta,Europe,14,3,0
Malta,Europe,15,4,0
Malta,Europe,16,7,0
Malta,Europe,17,3,0
Malta,Europe,18,4,0
Malta,Europe,19,3,0
Malta,Europe,20,2,0
Malta,Europe,21,1,0
Malta,Europe,23,1,0
Marshall Islands,Oceania,05,1,0
Martinique,North America,00,6,2
Martinique,North America,01,5,3
Martinique,North America,02,5,1
Martinique,North America,04,5,1
Martinique,North America,06,7,0
Martinique,North America,07,3,0
Martinique,North America,08,4,0
Martinique,North America,09,4,0
Martinique,North America,10,11,1
Martinique,North America,11,16,2
Martinique,North America,12,21,0
Martinique,North America,13,19,4
Martinique,North America,14,18,10
Martinique,North America,15,7,1
Martinique,North America,16,7,0
Martinique,North America,17,6,0
Martinique,North America,18,5,0
Martinique,North America,19,4,0
Martinique,North America,20,5,1
Martinique,North America,21,5,1
Martinique,North America,22,5,0
Martinique,North America,23,4,0
Mauritania,Africa,00,1,0
Mauritania,Africa,02,1,1
Mauritania,Africa,03,1,0
Mauritania,Africa,08,1,0
Mauritania,Africa,10,1,0
Mauritania,Africa,11,1,0
Mauritania,Africa,12,3,0
Mauritania,Africa,14,1,0
Mauritania,Africa,16,1,0
Mauritania,Africa,17,1,0
Mauritania,Africa,18,1,0
Mauritania,Africa,20,4,0
Mauritania,Africa,21,2,0
Mauritania,Africa,23,2,0
Mayotte,Africa,02,1,0
Mayotte,Africa,05,1,0
Mayotte,Africa,13,2,0
Mayotte,Africa,16,1,0
Mayotte,Africa,17,1,0
Mexico,North America,00,175,11
Mexico,North America,01,103,10
Mexico,North America,02,56,6
Mexico,North America,03,62,15
Mexico,North America,04,105,9
Mexico,North America,05,306,34
Mexico,North America,06,440,40
Mexico,North America,07,626,40
Mexico,North America,08,842,42
Mexico,North America,09,833,45
Mexico,North America,10,1002,55
Mexico,North America,11,893,51
Mexico,North America,12,967,56
Mexico,North America,13,831,51
Mexico,North America,14,855,64
Mexico,North America,15,835,65
Mexico,North America,16,876,70
Mexico,North America,17,1316,207
Mexico,North America,18,1119,95
Mexico,North America,19,1017,87
Mexico,North America,20,922,70
Mexico,North America,21,733,37
Mexico,North America,22,496,47
Mexico,North America,23,310,33
Moldova,Europe,02,1,0
Moldova,Europe,03,2,0
Moldova,Europe,04,2,0
Moldova,Europe,06,3,0
Moldova,Europe,10,3,0
Moldova,Europe,11,1,0
Moldova,Europe,12,1,0
Moldova,Europe,13,1,0
Moldova,Europe,17,1,0
Moldova,Europe,20,1,0
Monaco,Europe,01,2,0
Monaco,Europe,03,2,1
Monaco,Europe,04,5,0
Monaco,Europe,05,14,1
Monaco,Europe,06,9,1
Monaco,Europe,07,7,2
Monaco,Europe,08,1,0
Monaco,Europe,09,5,1
Monaco,Europe,10,2,0
Monaco,Europe,11,4,0
Monaco,Europe,12,2,1
Monaco,Europe,13,2,0
Monaco,Europe,14,7,0
Monaco,Europe,15,5,0
Monaco,Europe,16,8,0
Monaco,Europe,17,3,0
Monaco,Europe,18,4,0
Monaco,Europe,19,2,0
Monaco,Europe,20,1,0
Monaco,Europe,21,2,0
Monaco,Europe,22,1,0
Monaco,Europe,23,1,0
Mongolia,Asia,00,5,0
Mongolia,Asia,01,2,0
Mongolia,Asia,02,2,0
Mongolia,Asia,03,4,0
Mongolia,Asia,04,4,0
Mongolia,Asia,05,7,0
Mongolia,Asia,06,1,0
Mongolia,Asia,07,4,1
Mongolia,Asia,08,3,1
Mongolia,Asia,09,1,0
Mongolia,Asia,10,3,0
Mongolia,Asia,11,1,0
Mongolia,Asia,12,3,0
Mongolia,Asia,15,3,0
Mongolia,Asia,16,1,0
Mongolia,Asia,17,3,0
Mongolia,Asia,18,1,0
Mongolia,Asia,19,3,0
Mongolia,Asia,20,6,0
Mongolia,Asia,21,5,0
Mongolia,Asia,22,5,0
Mongolia,Asia,23,3,0
Montenegro,Europe,04,2,0
Montenegro,Europe,05,8,0
Montenegro,Europe,06,14,0
Montenegro,Europe,07,11,1
Montenegro,Europe,08,8,1
Montenegro,Europe,09,5,0
Montenegro,Europe,10,6,0
Montenegro,Europe,11,10,0
Montenegro,Europe,12,9,0
Montenegro,Europe,13,10,0
Montenegro,Europe,14,7,0
Montenegro,Europe,15,5,0
Montenegro,Europe,16,7,0
Montenegro,Europe,17,3,0
Montenegro,Europe,18,6,0
Montenegro,Europe,19,3,0
Montenegro,Europe,22,1,0
Morocco,Africa,00,7,1
Morocco,Africa,01,2,0
Morocco,Africa,02,4,2
Morocco,Africa,03,2,0
Morocco,Africa,04,3,0
Morocco,Africa,06,5,0
Morocco,Africa,07,10,2
Morocco,Africa,08,10,1
Morocco,Africa,09,21,2
Morocco,Africa,10,14,0
Morocco,Africa,11,22,3
Morocco,Africa,12,23,0
Morocco,Africa,13,15,3
Morocco,Africa,14,19,2
Morocco,Africa,15,16,0
Morocco,Africa,16,25,0
Morocco,Africa,17,22,1
Morocco,Africa,18,20,3
Morocco,Africa,19,22,2
Morocco,Africa,20,20,1
Morocco,Africa,21,16,4
Morocco,Africa,22,13,0
Morocco,Africa,23,14,1
Myanmar,Asia,00,2,0
Myanmar,Asia,01,3,0
Myanmar,Asia,02,6,1
Myanmar,Asia,03,4,0
Myanmar,Asia,04,2,0
Myanmar,Asia,05,6,1
Myanmar,Asia,06,3,0
Myanmar,Asia,07,8,3
Myanmar,Asia,08,6,2
Myanmar,Asia,09,3,0
Myanmar,Asia,10,2,0
Myanmar,Asia,11,8,0
Myanmar,Asia,12,2,0
Myanmar,Asia,13,1,0
Myanmar,Asia,14,1,0
Myanmar,Asia,17,1,1
Myanmar,Asia,18,1,0
Myanmar,Asia,20,4,0
Myanmar,Asia,21,2,0
Myanmar,Asia,22,7,0
Myanmar,Asia,23,3,0
Nepal,Asia,00,53,5
Nepal,Asia,01,39,3
Nepal,Asia,02,37,3
Nepal,Asia,03,28,3
Nepal,Asia,04,23,2
Nepal,Asia,05,35,2
Nepal,Asia,06,34,0
Nepal,Asia,07,33,1
Nepal,Asia,08,61,4
Nepal,Asia,09,59,3
Nepal,Asia,10,49,1
Nepal,Asia,11,44,5
Nepal,Asia,12,25,2
Nepal,Asia,13,18,1
Nepal,Asia,14,4,0
Nepal,Asia,15,2,1
Nepal,Asia,16,3,1
Nepal,Asia,17,4,2
Nepal,Asia,18,4,0
Nepal,Asia,19,25,5
Nepal,Asia,20,54,22
Nepal,Asia,21,52,6
Nepal,Asia,22,36,2
Nepal,Asia,23,45,1
New Caledonia,Oceania,00,1,0
New Caledonia,Oceania,01,2,0
New Caledonia,Oceania,02,1,0
New Caledonia,Oceania,08,1,0
New Caledonia,Oceania,09,1,0
New Caledonia,Oceania,10,2,0
New Caledonia,Oceania,11,1,0
New Caledonia,Oceania,12,2,0
New Caledonia,Oceania,13,3,0
New Caledonia,Oceania,16,1,0
New Caledonia,Oceania,19,2,0
New Caledonia,Oceania,20,2,0
New Caledonia,Oceania,21,3,0
New Zealand,Oceania,00,12,3
New Zealand,Oceania,01,13,3
New Zealand,Oceania,02,9,2
New Zealand,Oceania,03,11,0
New Zealand,Oceania,04,9,0
New Zealand,Oceania,05,9,0
New Zealand,Oceania,06,34,6
New Zealand,Oceania,07,62,10
New Zealand,Oceania,08,85,16
New Zealand,Oceania,09,63,9
New Zealand,Oceania,10,81,21
New Zealand,Oceania,11,65,12
New Zealand,Oceania,12,111,55
New Zealand,Oceania,13,416,309
New Zealand,Oceania,14,107,45
New Zealand,Oceania,15,55,9
New Zealand,Oceania,16,99,45
New Zealand,Oceania,17,53,7
New Zealand,Oceania,18,67,4
New Zealand,Oceania,19,55,6
New Zealand,Oceania,20,61,8
New Zealand,Oceania,21,42,6
New Zealand,Oceania,22,57,11
New Zealand,Oceania,23,27,5
Nicaragua,North America,00,3,0
Nicaragua,North America,01,4,0
Nicaragua,North America,02,4,0
Nicaragua,North America,03,1,0
Nicaragua,North America,04,1,0
Nicaragua,North America,05,1,0
Nicaragua,North America,06,11,0
Nicaragua,North America,07,11,3
Nicaragua,North America,08,23,11
Nicaragua,North America,09,41,18
Nicaragua,North America,10,38,5
Nicaragua,North America,11,54,3
Nicaragua,North America,12,33,4
Nicaragua,North America,13,32,6
Nicaragua,North America,14,22,7
Nicaragua,North America,15,17,3
Nicaragua,North America,16,18,2
Nicaragua,North America,17,23,2
Nicaragua,North America,18,32,6
Nicaragua,North America,19,24,4
Nicaragua,North America,20,15,1
Nicaragua,North America,21,22,6
Nicaragua,North America,22,23,3
Nicaragua,North America,23,19,2
Niger,Africa,00,2,1
Niger,Africa,05,1,0
Niger,Africa,06,3,1
Niger,Africa,07,2,0
Niger,Africa,08,5,0
Niger,Africa,09,5,0
Niger,Africa,10,3,0
Niger,Africa,11,4,0
Niger,Africa,12,1,0
Niger,Africa,13,2,1
Niger,Africa,14,2,1
